;;;;;;;
Utenti in carico ai SerD secondo la sostanza d�uso primaria - anno 2022;;;;;;;
;;;;;;;
Anno;Codice regione;Descrizione Regione;Codice ASL;ASL;SERD;Categoria Sostanza;Utenti
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S50                    ;OPPIACEI;72
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S51                    ;OPPIACEI;32
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S52                    ;OPPIACEI;350
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S61                    ;OPPIACEI;52
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S62                    ;OPPIACEI;142
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S63                    ;OPPIACEI;122
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S64                    ;OPPIACEI;91
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S65                    ;OPPIACEI;378
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S66                    ;OPPIACEI;58
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S67                    ;OPPIACEI;194
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S68                    ;OPPIACEI;96
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S69                    ;OPPIACEI;72
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S70                    ;OPPIACEI;348
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S71                    ;OPPIACEI;104
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S72                    ;OPPIACEI;114
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S73                    ;OPPIACEI;14
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S11                    ;OPPIACEI;162
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S12                    ;OPPIACEI;83
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S21                    ;OPPIACEI;559
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S22                    ;OPPIACEI;42
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S23                    ;OPPIACEI;77
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S24                    ;OPPIACEI;106
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S31                    ;OPPIACEI;259
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S32                    ;OPPIACEI;114
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S41                    ;OPPIACEI;423
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S42                    ;OPPIACEI;70
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S43                    ;OPPIACEI;83
2022;110;MARCHE;201;ASUR;S01                    ;OPPIACEI;233
2022;110;MARCHE;201;ASUR;S02                    ;OPPIACEI;107
2022;110;MARCHE;201;ASUR;S03                    ;OPPIACEI;116
2022;110;MARCHE;201;ASUR;S04                    ;OPPIACEI;183
2022;110;MARCHE;201;ASUR;S05                    ;OPPIACEI;219
2022;110;MARCHE;201;ASUR;S06                    ;OPPIACEI;52
2022;110;MARCHE;201;ASUR;S07                    ;OPPIACEI;418
2022;110;MARCHE;201;ASUR;S08                    ;OPPIACEI;275
2022;110;MARCHE;201;ASUR;S09                    ;OPPIACEI;284
2022;110;MARCHE;201;ASUR;S10                    ;OPPIACEI;66
2022;110;MARCHE;201;ASUR;S11                    ;OPPIACEI;318
2022;110;MARCHE;201;ASUR;S12                    ;OPPIACEI;235
2022;110;MARCHE;201;ASUR;S13                    ;OPPIACEI;337
2022;110;MARCHE;201;ASUR;S14                    ;OPPIACEI;53
2022;120;LAZIO;109;VITERBO;A05                    ;OPPIACEI;47
2022;120;LAZIO;109;VITERBO;S01                    ;OPPIACEI;140
2022;120;LAZIO;109;VITERBO;S02                    ;OPPIACEI;101
2022;120;LAZIO;109;VITERBO;S04                    ;OPPIACEI;107
2022;120;LAZIO;109;VITERBO;S05                    ;OPPIACEI;216
2022;120;LAZIO;110;RIETI;A03                    ;OPPIACEI;24
2022;120;LAZIO;110;RIETI;B03                    ;OPPIACEI;66
2022;120;LAZIO;110;RIETI;S03                    ;OPPIACEI;167
2022;120;LAZIO;111;LATINA;S01                    ;OPPIACEI;68
2022;120;LAZIO;111;LATINA;S02                    ;OPPIACEI;152
2022;120;LAZIO;111;LATINA;S03                    ;OPPIACEI;165
2022;120;LAZIO;111;LATINA;S04                    ;OPPIACEI;100
2022;120;LAZIO;111;LATINA;S05                    ;OPPIACEI;170
2022;120;LAZIO;112;FROSINONE;A02                    ;OPPIACEI;35
2022;120;LAZIO;112;FROSINONE;A06                    ;OPPIACEI;64
2022;120;LAZIO;112;FROSINONE;B06                    ;OPPIACEI;106
2022;120;LAZIO;112;FROSINONE;S02                    ;OPPIACEI;258
2022;120;LAZIO;112;FROSINONE;S06                    ;OPPIACEI;110
2022;120;LAZIO;112;FROSINONE;S08                    ;OPPIACEI;206
2022;120;LAZIO;201;ROMA 1;A01                    ;OPPIACEI;17
2022;120;LAZIO;201;ROMA 1;S01                    ;OPPIACEI;228
2022;120;LAZIO;201;ROMA 1;S03                    ;OPPIACEI;180
2022;120;LAZIO;201;ROMA 1;S04                    ;OPPIACEI;252
2022;120;LAZIO;201;ROMA 1;S05                    ;OPPIACEI;251
2022;120;LAZIO;201;ROMA 1;S06                    ;OPPIACEI;67
2022;120;LAZIO;201;ROMA 1;S08                    ;OPPIACEI;143
2022;120;LAZIO;202;ROMA 2;S01                    ;OPPIACEI;420
2022;120;LAZIO;202;ROMA 2;S03                    ;OPPIACEI;265
2022;120;LAZIO;202;ROMA 2;S05                    ;OPPIACEI;224
2022;120;LAZIO;202;ROMA 2;S06                    ;OPPIACEI;155
2022;120;LAZIO;202;ROMA 2;S07                    ;OPPIACEI;125
2022;120;LAZIO;202;ROMA 2;S08                    ;OPPIACEI;340
2022;120;LAZIO;203;ROMA 3;A02                    ;OPPIACEI;1
2022;120;LAZIO;203;ROMA 3;S02                    ;OPPIACEI;202
2022;120;LAZIO;203;ROMA 3;S03                    ;OPPIACEI;354
2022;120;LAZIO;204;ROMA 4;A02                    ;OPPIACEI;39
2022;120;LAZIO;204;ROMA 4;B02                    ;OPPIACEI;
2022;120;LAZIO;204;ROMA 4;S01                    ;OPPIACEI;85
2022;120;LAZIO;204;ROMA 4;S02                    ;OPPIACEI;127
2022;120;LAZIO;204;ROMA 4;S03                    ;OPPIACEI;136
2022;120;LAZIO;205;ROMA 5;S01                    ;OPPIACEI;121
2022;120;LAZIO;205;ROMA 5;S02                    ;OPPIACEI;138
2022;120;LAZIO;205;ROMA 5;S03                    ;OPPIACEI;25
2022;120;LAZIO;205;ROMA 5;S04                    ;OPPIACEI;98
2022;120;LAZIO;205;ROMA 5;S05                    ;OPPIACEI;78
2022;120;LAZIO;206;ROMA 6;A02                    ;OPPIACEI;69
2022;120;LAZIO;206;ROMA 6;A06                    ;OPPIACEI;69
2022;120;LAZIO;206;ROMA 6;S02                    ;OPPIACEI;107
2022;120;LAZIO;206;ROMA 6;S03                    ;OPPIACEI;74
2022;120;LAZIO;206;ROMA 6;S04                    ;OPPIACEI;308
2022;120;LAZIO;206;ROMA 6;S06                    ;OPPIACEI;112
2022;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S01                    ;OPPIACEI;135
2022;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S02                    ;OPPIACEI;127
2022;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S03                    ;OPPIACEI;140
2022;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S04                    ;OPPIACEI;218
2022;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S05                    ;OPPIACEI;242
2022;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S06                    ;OPPIACEI;274
2022;130;ABRUZZO;203;PESCARA;S07                    ;OPPIACEI;491
2022;130;ABRUZZO;203;PESCARA;S08                    ;OPPIACEI;109
2022;130;ABRUZZO;204;TERAMO;S09                    ;OPPIACEI;382
2022;130;ABRUZZO;204;TERAMO;S10                    ;OPPIACEI;241
2022;130;ABRUZZO;204;TERAMO;S11                    ;OPPIACEI;213
2022;140;MOLISE;201;ASREM;S01                    ;OPPIACEI;231
2022;140;MOLISE;201;ASREM;S02                    ;OPPIACEI;48
2022;140;MOLISE;201;ASREM;S03                    ;OPPIACEI;259
2022;140;MOLISE;201;ASREM;S04                    ;OPPIACEI;84
2022;140;MOLISE;201;ASREM;S05                    ;OPPIACEI;11
2022;140;MOLISE;201;ASREM;S06                    ;OPPIACEI;30
2022;150;CAMPANIA;201;A.S.L. AVELLINO;S01                    ;OPPIACEI;168
2022;150;CAMPANIA;201;A.S.L. AVELLINO;S02                    ;OPPIACEI;330
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;S03                    ;OPPIACEI;137
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;S04                    ;OPPIACEI;80
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;S05                    ;OPPIACEI;75
2022;150;CAMPANIA;203;A.S.L. CASERTA;S06                    ;OPPIACEI;179
2022;150;CAMPANIA;203;A.S.L. CASERTA;S07                    ;OPPIACEI;
2022;150;CAMPANIA;203;A.S.L. CASERTA;S08                    ;OPPIACEI;169
2022;150;CAMPANIA;203;A.S.L. CASERTA;S09                    ;OPPIACEI;89
2022;150;CAMPANIA;203;A.S.L. CASERTA;S10                    ;OPPIACEI;114
2022;150;CAMPANIA;203;A.S.L. CASERTA;S11                    ;OPPIACEI;336
2022;150;CAMPANIA;203;A.S.L. CASERTA;S12                    ;OPPIACEI;243
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S14                    ;OPPIACEI;118
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S15                    ;OPPIACEI;286
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S16                    ;OPPIACEI;136
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S17                    ;OPPIACEI;137
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S18                    ;OPPIACEI;163
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S19                    ;OPPIACEI;188
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S20                    ;OPPIACEI;149
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S21                    ;OPPIACEI;163
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S22                    ;OPPIACEI;282
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S23                    ;OPPIACEI;187
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S24                    ;OPPIACEI;9
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S25                    ;OPPIACEI;92
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S26                    ;OPPIACEI;82
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S27                    ;OPPIACEI;159
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S29                    ;OPPIACEI;239
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S30                    ;OPPIACEI;103
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S31                    ;OPPIACEI;238
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S32                    ;OPPIACEI;190
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S33                    ;OPPIACEI;70
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S34                    ;OPPIACEI;131
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S36                    ;OPPIACEI;32
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S38                    ;OPPIACEI;123
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S39                    ;OPPIACEI;207
2022;150;CAMPANIA;207;A.S.L. SALERNO;S40                    ;OPPIACEI;251
2022;150;CAMPANIA;207;A.S.L. SALERNO;S41                    ;OPPIACEI;254
2022;150;CAMPANIA;207;A.S.L. SALERNO;S42                    ;OPPIACEI;292
2022;150;CAMPANIA;207;A.S.L. SALERNO;S43                    ;OPPIACEI;488
2022;150;CAMPANIA;207;A.S.L. SALERNO;S45                    ;OPPIACEI;60
2022;150;CAMPANIA;207;A.S.L. SALERNO;S46                    ;OPPIACEI;15
2022;150;CAMPANIA;207;A.S.L. SALERNO;S47                    ;OPPIACEI;154
2022;150;CAMPANIA;207;A.S.L. SALERNO;S48                    ;OPPIACEI;42
2022;160;PUGLIA;106;ASL BR;S20                    ;OPPIACEI;129
2022;160;PUGLIA;106;ASL BR;S21                    ;OPPIACEI;52
2022;160;PUGLIA;106;ASL BR;S22                    ;OPPIACEI;162
2022;160;PUGLIA;106;ASL BR;S23                    ;OPPIACEI;83
2022;160;PUGLIA;106;ASL BR;S24                    ;OPPIACEI;92
2022;160;PUGLIA;106;ASL BR;S25                    ;OPPIACEI;49
2022;160;PUGLIA;112;ASL TA;S50                    ;OPPIACEI;30
2022;160;PUGLIA;112;ASL TA;S51                    ;OPPIACEI;133
2022;160;PUGLIA;112;ASL TA;S52                    ;OPPIACEI;143
2022;160;PUGLIA;112;ASL TA;S53                    ;OPPIACEI;124
2022;160;PUGLIA;112;ASL TA;S54                    ;OPPIACEI;92
2022;160;PUGLIA;112;ASL TA;S55                    ;OPPIACEI;504
2022;160;PUGLIA;112;ASL TA;S56                    ;OPPIACEI;122
2022;160;PUGLIA;113;ASL BT;S15                    ;OPPIACEI;103
2022;160;PUGLIA;113;ASL BT;S16                    ;OPPIACEI;24
2022;160;PUGLIA;113;ASL BT;S17                    ;OPPIACEI;163
2022;160;PUGLIA;113;ASL BT;S18                    ;OPPIACEI;75
2022;160;PUGLIA;113;ASL BT;S19                    ;OPPIACEI;26
2022;160;PUGLIA;114;ASL BA;S01                    ;OPPIACEI;46
2022;160;PUGLIA;114;ASL BA;S02                    ;OPPIACEI;91
2022;160;PUGLIA;114;ASL BA;S03                    ;OPPIACEI;75
2022;160;PUGLIA;114;ASL BA;S04                    ;OPPIACEI;114
2022;160;PUGLIA;114;ASL BA;S05                    ;OPPIACEI;172
2022;160;PUGLIA;114;ASL BA;S06                    ;OPPIACEI;74
2022;160;PUGLIA;114;ASL BA;S08                    ;OPPIACEI;266
2022;160;PUGLIA;114;ASL BA;S09                    ;OPPIACEI;89
2022;160;PUGLIA;114;ASL BA;S10                    ;OPPIACEI;98
2022;160;PUGLIA;114;ASL BA;S11                    ;OPPIACEI;7
2022;160;PUGLIA;114;ASL BA;S12                    ;OPPIACEI;2
2022;160;PUGLIA;114;ASL BA;S13                    ;OPPIACEI;89
2022;160;PUGLIA;114;ASL BA;S14                    ;OPPIACEI;197
2022;160;PUGLIA;114;ASL BA;S58                    ;OPPIACEI;27
2022;160;PUGLIA;115;ASL FG;S26                    ;OPPIACEI;26
2022;160;PUGLIA;115;ASL FG;S27                    ;OPPIACEI;90
2022;160;PUGLIA;115;ASL FG;S28                    ;OPPIACEI;36
2022;160;PUGLIA;115;ASL FG;S29                    ;OPPIACEI;28
2022;160;PUGLIA;115;ASL FG;S30                    ;OPPIACEI;56
2022;160;PUGLIA;115;ASL FG;S31                    ;OPPIACEI;45
2022;160;PUGLIA;115;ASL FG;S32                    ;OPPIACEI;30
2022;160;PUGLIA;115;ASL FG;S33                    ;OPPIACEI;31
2022;160;PUGLIA;115;ASL FG;S34                    ;OPPIACEI;131
2022;160;PUGLIA;115;ASL FG;S35                    ;OPPIACEI;311
2022;160;PUGLIA;115;ASL FG;S36                    ;OPPIACEI;61
2022;160;PUGLIA;116;ASL LE;S37                    ;OPPIACEI;186
2022;160;PUGLIA;116;ASL LE;S38                    ;OPPIACEI;61
2022;160;PUGLIA;116;ASL LE;S39                    ;OPPIACEI;174
2022;160;PUGLIA;116;ASL LE;S40                    ;OPPIACEI;77
2022;160;PUGLIA;116;ASL LE;S41                    ;OPPIACEI;70
2022;160;PUGLIA;116;ASL LE;S42                    ;OPPIACEI;17
2022;160;PUGLIA;116;ASL LE;S43                    ;OPPIACEI;132
2022;160;PUGLIA;116;ASL LE;S44                    ;OPPIACEI;162
2022;160;PUGLIA;116;ASL LE;S45                    ;OPPIACEI;154
2022;160;PUGLIA;116;ASL LE;S46                    ;OPPIACEI;77
2022;160;PUGLIA;116;ASL LE;S47                    ;OPPIACEI;17
2022;160;PUGLIA;116;ASL LE;S48                    ;OPPIACEI;104
2022;160;PUGLIA;116;ASL LE;S49                    ;OPPIACEI;119
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01                    ;OPPIACEI;88
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02                    ;OPPIACEI;177
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03                    ;OPPIACEI;117
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S04                    ;OPPIACEI;78
2022;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01                    ;OPPIACEI;343
2022;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02                    ;OPPIACEI;223
2022;180;CALABRIA;201;A.S.P. COSENZA;S11                    ;OPPIACEI;417
2022;180;CALABRIA;201;A.S.P. COSENZA;S13                    ;OPPIACEI;159
2022;180;CALABRIA;201;A.S.P. COSENZA;S14                    ;OPPIACEI;109
2022;180;CALABRIA;201;A.S.P. COSENZA;S15                    ;OPPIACEI;52
2022;180;CALABRIA;201;A.S.P. COSENZA;S16                    ;OPPIACEI;134
2022;180;CALABRIA;201;A.S.P. COSENZA;S17                    ;OPPIACEI;65
2022;180;CALABRIA;201;A.S.P. COSENZA;S18                    ;OPPIACEI;152
2022;180;CALABRIA;202;A.S.P. CROTONE;S21                    ;OPPIACEI;279
2022;180;CALABRIA;203;A.S.P. CATANZARO;S31                    ;OPPIACEI;283
2022;180;CALABRIA;203;A.S.P. CATANZARO;S32                    ;OPPIACEI;133
2022;180;CALABRIA;203;A.S.P. CATANZARO;S33                    ;OPPIACEI;218
2022;180;CALABRIA;204;A.S.P. VIBO VALENTIA;S41                    ;OPPIACEI;144
2022;180;CALABRIA;204;A.S.P. VIBO VALENTIA;S42                    ;OPPIACEI;46
2022;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S52                    ;OPPIACEI;73
2022;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S53                    ;OPPIACEI;196
2022;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S54                    ;OPPIACEI;44
2022;190;SICILIA;201;ASP AGRIGENTO;S01                    ;OPPIACEI;4
2022;190;SICILIA;201;ASP AGRIGENTO;S02                    ;OPPIACEI;
2022;190;SICILIA;201;ASP AGRIGENTO;S03                    ;OPPIACEI;8
2022;190;SICILIA;201;ASP AGRIGENTO;S04                    ;OPPIACEI;3
2022;190;SICILIA;201;ASP AGRIGENTO;S05                    ;OPPIACEI;2
2022;190;SICILIA;202;ASP CALTANISSETTA;S01                    ;OPPIACEI;40
2022;190;SICILIA;202;ASP CALTANISSETTA;S02                    ;OPPIACEI;69
2022;190;SICILIA;202;ASP CALTANISSETTA;S03                    ;OPPIACEI;10
2022;190;SICILIA;202;ASP CALTANISSETTA;S04                    ;OPPIACEI;35
2022;190;SICILIA;203;ASP CATANIA;S01                    ;OPPIACEI;27
2022;190;SICILIA;203;ASP CATANIA;S02                    ;OPPIACEI;96
2022;190;SICILIA;203;ASP CATANIA;S03                    ;OPPIACEI;15
2022;190;SICILIA;203;ASP CATANIA;S04                    ;OPPIACEI;121
2022;190;SICILIA;203;ASP CATANIA;S05                    ;OPPIACEI;72
2022;190;SICILIA;203;ASP CATANIA;S06                    ;OPPIACEI;172
2022;190;SICILIA;203;ASP CATANIA;S07                    ;OPPIACEI;113
2022;190;SICILIA;203;ASP CATANIA;S08                    ;OPPIACEI;19
2022;190;SICILIA;203;ASP CATANIA;S09                    ;OPPIACEI;52
2022;190;SICILIA;203;ASP CATANIA;S10                    ;OPPIACEI;
2022;190;SICILIA;204;ASP ENNA;S01                    ;OPPIACEI;44
2022;190;SICILIA;204;ASP ENNA;S02                    ;OPPIACEI;82
2022;190;SICILIA;204;ASP ENNA;S03                    ;OPPIACEI;40
2022;190;SICILIA;205;ASP MESSINA;S01                    ;OPPIACEI;1
2022;190;SICILIA;205;ASP MESSINA;S02                    ;OPPIACEI;3
2022;190;SICILIA;205;ASP MESSINA;S03                    ;OPPIACEI;7
2022;190;SICILIA;206;ASP PALERMO;S01                    ;OPPIACEI;56
2022;190;SICILIA;206;ASP PALERMO;S02                    ;OPPIACEI;59
2022;190;SICILIA;206;ASP PALERMO;S04                    ;OPPIACEI;7
2022;190;SICILIA;206;ASP PALERMO;S05                    ;OPPIACEI;33
2022;190;SICILIA;206;ASP PALERMO;S06                    ;OPPIACEI;133
2022;190;SICILIA;206;ASP PALERMO;S07                    ;OPPIACEI;404
2022;190;SICILIA;206;ASP PALERMO;S08                    ;OPPIACEI;233
2022;190;SICILIA;206;ASP PALERMO;S09                    ;OPPIACEI;354
2022;190;SICILIA;206;ASP PALERMO;S12                    ;OPPIACEI;79
2022;190;SICILIA;207;ASP RAGUSA;S01                    ;OPPIACEI;155
2022;190;SICILIA;207;ASP RAGUSA;S02                    ;OPPIACEI;70
2022;190;SICILIA;207;ASP RAGUSA;S03                    ;OPPIACEI;70
2022;190;SICILIA;208;ASP SIRACUSA;S01                    ;OPPIACEI;36
2022;190;SICILIA;208;ASP SIRACUSA;S02                    ;OPPIACEI;14
2022;190;SICILIA;208;ASP SIRACUSA;S03                    ;OPPIACEI;173
2022;190;SICILIA;208;ASP SIRACUSA;S04                    ;OPPIACEI;55
2022;190;SICILIA;209;ASP DI TRAPANI;S01                    ;OPPIACEI;25
2022;190;SICILIA;209;ASP DI TRAPANI;S02                    ;OPPIACEI;102
2022;190;SICILIA;209;ASP DI TRAPANI;S03                    ;OPPIACEI;88
2022;190;SICILIA;209;ASP DI TRAPANI;S04                    ;OPPIACEI;97
2022;190;SICILIA;209;ASP DI TRAPANI;S05                    ;OPPIACEI;82
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S01                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S02                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S03                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S05                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S06                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S07                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S08                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S09                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S10                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S12                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S13                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S14                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S15                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S16                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S17                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S19                    ;OPPIACEI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S20                    ;OPPIACEI;
