ANNO DI RIFERIMENTO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE SERD;DENOMINAZIONE SERD;CODICE QUALIFICA;DESCRIZIONE QUALIFICA;NUM. DIP. TEMPO PIENO;NUM. DIP. TEMPO PIENO U;NUM. DIP. TEMPO PIENO D;NUM. DIP. PART TIME FINO 50%;NUM. DIP. PART TIME FINO 50% U;NUM. DIP. PART TIME FINO 50% D;NUM. DIP. PART TIME OLTRE 50%;NUM. DIP. PART TIME OLTRE 50% U;NUM. DIP. PART TIME OLTRE 50% D;PERSONALE DIPENDENTE;PERSONALE DIPENDENTE U;PERSONALE DIPENDENTE D;ALTRO RAPPORTO;ALTRO RAPPORTO U;ALTRO RAPPORTO D;TOTALE PERSONALE,,
2021;010;PIEMONTE             ;208;NO;S01; Servizio per le dipendenze di VIA MONTE SAN GABRIELE 4;SSMP01;MEDICO;5;3;2;0;0;0;0;0;0;5;3;2;1;0;1;6,,
2021;010;PIEMONTE             ;208;NO;S01; Servizio per le dipendenze di VIA MONTE SAN GABRIELE 4;SSMP02;PSICOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;2;0;2;3,,
2021;010;PIEMONTE             ;208;NO;S01; Servizio per le dipendenze di VIA MONTE SAN GABRIELE 4;SSMP03;PERSONALE INFERMIERISTICO;4;1;3;0;0;0;1;0;1;5;1;4;1;1;0;6,,
2021;010;PIEMONTE             ;208;NO;S01; Servizio per le dipendenze di VIA MONTE SAN GABRIELE 4;SSMP05;EDUCATORE PROFESSIONALE;4;0;4;0;0;0;1;0;1;5;0;5;0;0;0;5,,
2021;010;PIEMONTE             ;208;NO;S01; Servizio per le dipendenze di VIA MONTE SAN GABRIELE 4;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;208;NO;S02; Servizio per le dipendenze di VIA RUGIADA 20;SSMP01;MEDICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,,
2021;010;PIEMONTE             ;208;NO;S02; Servizio per le dipendenze di VIA RUGIADA 20;SSMP02;PSICOLOGO;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1,,
2021;010;PIEMONTE             ;208;NO;S02; Servizio per le dipendenze di VIA RUGIADA 20;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;208;NO;S02; Servizio per le dipendenze di VIA RUGIADA 20;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;208;NO;S02; Servizio per le dipendenze di VIA RUGIADA 20;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;208;NO;S03; Servizio per le dipendenze di V.LE BARACCA 3;SMS046;DI CUI PSICHIATRI;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;208;NO;S03; Servizio per le dipendenze di V.LE BARACCA 3;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;2,,
2021;010;PIEMONTE             ;208;NO;S03; Servizio per le dipendenze di V.LE BARACCA 3;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;208;NO;S03; Servizio per le dipendenze di V.LE BARACCA 3;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;1;0;1;3;0;3;0;0;0;3,,
2021;010;PIEMONTE             ;208;NO;S03; Servizio per le dipendenze di V.LE BARACCA 3;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;208;NO;S03; Servizio per le dipendenze di V.LE BARACCA 3;TSMP02;ASSISTENTE SOCIALE;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;010;PIEMONTE             ;208;NO;S04; Servizio per le dipendenze di VIA ZOPPIS 6;SMS046;DI CUI PSICHIATRI;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;010;PIEMONTE             ;208;NO;S04; Servizio per le dipendenze di VIA ZOPPIS 6;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;1;0;1;3,,
2021;010;PIEMONTE             ;208;NO;S04; Servizio per le dipendenze di VIA ZOPPIS 6;SSMP02;PSICOLOGO;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;208;NO;S04; Servizio per le dipendenze di VIA ZOPPIS 6;SSMP03;PERSONALE INFERMIERISTICO;4;1;3;0;0;0;0;0;0;4;1;3;1;0;1;5,,
2021;010;PIEMONTE             ;208;NO;S04; Servizio per le dipendenze di VIA ZOPPIS 6;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;208;NO;S04; Servizio per le dipendenze di VIA ZOPPIS 6;TSMP01;OTA/O.S.S.;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;010;PIEMONTE             ;208;NO;S09; Servizio per le dipendenze di VIA SFORZESCA 49;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;8;3;5;9,,
2021;010;PIEMONTE             ;208;NO;S09; Servizio per le dipendenze di VIA SFORZESCA 49;SSMP03;PERSONALE INFERMIERISTICO;1;1;0;0;0;0;0;0;0;1;1;0;8;3;5;9,,
2021;010;PIEMONTE             ;209;VCO;S01; Servizio per le dipendenze di VIA CROCETTA 13;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;209;VCO;S01; Servizio per le dipendenze di VIA CROCETTA 13;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;010;PIEMONTE             ;209;VCO;S01; Servizio per le dipendenze di VIA CROCETTA 13;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;3;0;3;4,,
2021;010;PIEMONTE             ;209;VCO;S01; Servizio per le dipendenze di VIA CROCETTA 13;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;209;VCO;S01; Servizio per le dipendenze di VIA CROCETTA 13;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;209;VCO;S01; Servizio per le dipendenze di VIA CROCETTA 13;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;209;VCO;S02; Servizio per le dipendenze di VIA NENNI 11;ASMP01;PERSONALE AMMINISTRATIVO;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;209;VCO;S02; Servizio per le dipendenze di VIA NENNI 11;SSMP01;MEDICO;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,,
2021;010;PIEMONTE             ;209;VCO;S02; Servizio per le dipendenze di VIA NENNI 11;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;209;VCO;S02; Servizio per le dipendenze di VIA NENNI 11;SSMP03;PERSONALE INFERMIERISTICO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;010;PIEMONTE             ;209;VCO;S02; Servizio per le dipendenze di VIA NENNI 11;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;209;VCO;S02; Servizio per le dipendenze di VIA NENNI 11;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;209;VCO;S03; Servizio per le dipendenze di VIA REALINI 36;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;010;PIEMONTE             ;209;VCO;S03; Servizio per le dipendenze di VIA REALINI 36;SSMP02;PSICOLOGO;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1,,
2021;010;PIEMONTE             ;209;VCO;S03; Servizio per le dipendenze di VIA REALINI 36;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;1;0;1;0;0;0;3;0;3;0;0;0;3,,
2021;010;PIEMONTE             ;209;VCO;S03; Servizio per le dipendenze di VIA REALINI 36;SSMP05;EDUCATORE PROFESSIONALE;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;010;PIEMONTE             ;209;VCO;S03; Servizio per le dipendenze di VIA REALINI 36;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;209;VCO;S04; Servizio per le dipendenze di VIA CROCETTA 13;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;210;CN1;S01; Servizio per le dipendenze di CORSO FRANCIA 10;ASMP01;PERSONALE AMMINISTRATIVO;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;210;CN1;S01; Servizio per le dipendenze di CORSO FRANCIA 10;SSMP01;MEDICO;3;3;0;0;0;0;0;0;0;3;3;0;0;0;0;3,,
2021;010;PIEMONTE             ;210;CN1;S01; Servizio per le dipendenze di CORSO FRANCIA 10;SSMP02;PSICOLOGO;2;0;2;0;0;0;1;0;1;3;0;3;0;0;0;3,,
2021;010;PIEMONTE             ;210;CN1;S01; Servizio per le dipendenze di CORSO FRANCIA 10;SSMP03;PERSONALE INFERMIERISTICO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;010;PIEMONTE             ;210;CN1;S01; Servizio per le dipendenze di CORSO FRANCIA 10;SSMP05;EDUCATORE PROFESSIONALE;2;1;1;1;0;1;2;0;2;5;1;4;0;0;0;5,,
2021;010;PIEMONTE             ;210;CN1;S01; Servizio per le dipendenze di CORSO FRANCIA 10;TSMP01;OTA/O.S.S.;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;210;CN1;S01; Servizio per le dipendenze di CORSO FRANCIA 10;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;2;0;2;4;0;4;0;0;0;4,,
2021;010;PIEMONTE             ;210;CN1;S04; Servizio per le dipendenze di VIA RONCATA 75;TSMP01;OTA/O.S.S.;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;210;CN1;S05; Servizio per le dipendenze di VIA FOSSANO 2;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;010;PIEMONTE             ;210;CN1;S05; Servizio per le dipendenze di VIA FOSSANO 2;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;010;PIEMONTE             ;210;CN1;S05; Servizio per le dipendenze di VIA FOSSANO 2;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;210;CN1;S05; Servizio per le dipendenze di VIA FOSSANO 2;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;1;0;1;3;0;3;0;0;0;3,,
2021;010;PIEMONTE             ;210;CN1;S06; Servizio per le dipendenze di VIA XX SETTEMBRE 1;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;210;CN1;S07; Servizio per le dipendenze di VIA TORINO 137;SSMP01;MEDICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;210;CN1;S07; Servizio per le dipendenze di VIA TORINO 137;SSMP02;PSICOLOGO;1;1;0;1;0;1;0;0;0;2;1;1;0;0;0;2,,
2021;010;PIEMONTE             ;210;CN1;S07; Servizio per le dipendenze di VIA TORINO 137;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;1;0;1;3;0;3;0;0;0;3,,
2021;010;PIEMONTE             ;210;CN1;S07; Servizio per le dipendenze di VIA TORINO 137;SSMP05;EDUCATORE PROFESSIONALE;2;1;1;0;0;0;1;0;1;3;1;2;0;0;0;3,,
2021;010;PIEMONTE             ;210;CN1;S07; Servizio per le dipendenze di VIA TORINO 137;TSMP02;ASSISTENTE SOCIALE;1;0;1;1;0;1;1;0;1;3;0;3;0;0;0;3,,
2021;010;PIEMONTE             ;210;CN1;S09; Servizio per le dipendenze di VIA FOLLONE 4;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;010;PIEMONTE             ;210;CN1;S11; Servizio per le dipendenze di REGIONE BRONDA 19 BIS;ASMP01;PERSONALE AMMINISTRATIVO;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;210;CN1;S11; Servizio per le dipendenze di REGIONE BRONDA 19 BIS;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;210;CN1;S11; Servizio per le dipendenze di REGIONE BRONDA 19 BIS;SSMP02;PSICOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;010;PIEMONTE             ;210;CN1;S11; Servizio per le dipendenze di REGIONE BRONDA 19 BIS;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;210;CN1;S11; Servizio per le dipendenze di REGIONE BRONDA 19 BIS;SSMP05;EDUCATORE PROFESSIONALE;3;0;3;0;0;0;2;0;2;5;0;5;0;0;0;5,,
2021;010;PIEMONTE             ;210;CN1;S11; Servizio per le dipendenze di REGIONE BRONDA 19 BIS;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;1;0;1;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;210;CN1;S12; Servizio per le dipendenze di VIA SAN GIOVANNI BOSCO 48;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;211;CN2;S01; Servizio per le dipendenze di VIA ALCIDE DE GASPERI 10;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;211;CN2;S01; Servizio per le dipendenze di VIA ALCIDE DE GASPERI 10;SSMP01;MEDICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,,
2021;010;PIEMONTE             ;211;CN2;S01; Servizio per le dipendenze di VIA ALCIDE DE GASPERI 10;SSMP03;PERSONALE INFERMIERISTICO;4;0;4;0;0;0;0;0;0;4;0;4;0;0;0;4,,
2021;010;PIEMONTE             ;211;CN2;S01; Servizio per le dipendenze di VIA ALCIDE DE GASPERI 10;SSMP05;EDUCATORE PROFESSIONALE;4;3;1;1;0;1;1;0;1;6;3;3;0;0;0;6,,
2021;010;PIEMONTE             ;211;CN2;S01; Servizio per le dipendenze di VIA ALCIDE DE GASPERI 10;TSMP02;ASSISTENTE SOCIALE;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,,
2021;010;PIEMONTE             ;211;CN2;S02; Servizio per le dipendenze di CORSO COPPINO MICHELE, 46;ASMP01;PERSONALE AMMINISTRATIVO;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,
2021;010;PIEMONTE             ;211;CN2;S02; Servizio per le dipendenze di CORSO COPPINO MICHELE, 46;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;010;PIEMONTE             ;211;CN2;S02; Servizio per le dipendenze di CORSO COPPINO MICHELE, 46;SSMP03;PERSONALE INFERMIERISTICO;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,
2021;010;PIEMONTE             ;211;CN2;S02; Servizio per le dipendenze di CORSO COPPINO MICHELE, 46;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;010;PIEMONTE             ;211;CN2;S02; Servizio per le dipendenze di CORSO COPPINO MICHELE, 46;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;010;PIEMONTE             ;211;CN2;S03; Servizio per le dipendenze di VIA VIVARO 14;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;211;CN2;S03; Servizio per le dipendenze di VIA VIVARO 14;SSMP05;EDUCATORE PROFESSIONALE;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;212;AT;S01; Servizio per le dipendenze di VIA BARACCA 6/8;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;212;AT;S01; Servizio per le dipendenze di VIA BARACCA 6/8;SMS046;DI CUI PSICHIATRI;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;010;PIEMONTE             ;212;AT;S01; Servizio per le dipendenze di VIA BARACCA 6/8;SSMP01;MEDICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,,
2021;010;PIEMONTE             ;212;AT;S01; Servizio per le dipendenze di VIA BARACCA 6/8;SSMP03;PERSONALE INFERMIERISTICO;4;0;4;0;0;0;0;0;0;4;0;4;0;0;0;4,,
2021;010;PIEMONTE             ;212;AT;S01; Servizio per le dipendenze di VIA BARACCA 6/8;SSMP05;EDUCATORE PROFESSIONALE;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,,
2021;010;PIEMONTE             ;212;AT;S01; Servizio per le dipendenze di VIA BARACCA 6/8;TSMP02;ASSISTENTE SOCIALE;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,,
2021;010;PIEMONTE             ;212;AT;S02; Servizio per le dipendenze di VIA CARLO ALBERTO 70;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;212;AT;S02; Servizio per le dipendenze di VIA CARLO ALBERTO 70;SSMP03;PERSONALE INFERMIERISTICO;0;0;0;0;0;0;2;0;2;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;212;AT;S02; Servizio per le dipendenze di VIA CARLO ALBERTO 70;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;212;AT;S02; Servizio per le dipendenze di VIA CARLO ALBERTO 70;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;212;AT;S03; Servizio per le dipendenze di FRAZ.NE QUARTO INF.RE 266;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;213;AL;S01; Servizio per le dipendenze di VIA MAZZINI 85;SMS046;DI CUI PSICHIATRI;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;213;AL;S01; Servizio per le dipendenze di VIA MAZZINI 85;SSMP01;MEDICO;5;2;3;0;0;0;0;0;0;5;2;3;0;0;0;5,,
2021;010;PIEMONTE             ;213;AL;S01; Servizio per le dipendenze di VIA MAZZINI 85;SSMP02;PSICOLOGO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;213;AL;S01; Servizio per le dipendenze di VIA MAZZINI 85;SSMP03;PERSONALE INFERMIERISTICO;3;0;3;0;0;0;2;0;2;5;0;5;0;0;0;5,,
2021;010;PIEMONTE             ;213;AL;S01; Servizio per le dipendenze di VIA MAZZINI 85;SSMP05;EDUCATORE PROFESSIONALE;10;1;9;1;1;0;1;0;1;12;2;10;0;0;0;12,,
2021;010;PIEMONTE             ;213;AL;S01; Servizio per le dipendenze di VIA MAZZINI 85;TSMP01;OTA/O.S.S.;5;3;2;0;0;0;0;0;0;5;3;2;0;0;0;5,,
2021;010;PIEMONTE             ;213;AL;S01; Servizio per le dipendenze di VIA MAZZINI 85;TSMP02;ASSISTENTE SOCIALE;4;1;3;0;0;0;0;0;0;4;1;3;0;0;0;4,,
2021;010;PIEMONTE             ;213;AL;S02; Servizio per le dipendenze di CORSO ROMITA 25/A;SSMP01;MEDICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;213;AL;S02; Servizio per le dipendenze di CORSO ROMITA 25/A;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;213;AL;S02; Servizio per le dipendenze di CORSO ROMITA 25/A;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;010;PIEMONTE             ;213;AL;S02; Servizio per le dipendenze di CORSO ROMITA 25/A;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;213;AL;S07; Servizio per le dipendenze di VIA RAFFAELLO 4;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;213;AL;S08; Servizio per le dipendenze di PIAZZA SAN DOMENICO 5;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;213;AL;S08; Servizio per le dipendenze di PIAZZA SAN DOMENICO 5;SMS046;DI CUI PSICHIATRI;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;213;AL;S08; Servizio per le dipendenze di PIAZZA SAN DOMENICO 5;SSMP01;MEDICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;213;AL;S08; Servizio per le dipendenze di PIAZZA SAN DOMENICO 5;SSMP02;PSICOLOGO;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;213;AL;S08; Servizio per le dipendenze di PIAZZA SAN DOMENICO 5;SSMP03;PERSONALE INFERMIERISTICO;4;2;2;0;0;0;0;0;0;4;2;2;0;0;0;4,,
2021;010;PIEMONTE             ;213;AL;S08; Servizio per le dipendenze di PIAZZA SAN DOMENICO 5;SSMP05;EDUCATORE PROFESSIONALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;010;PIEMONTE             ;213;AL;S08; Servizio per le dipendenze di PIAZZA SAN DOMENICO 5;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;213;AL;S09; Servizio per le dipendenze di VIA DELL'OSPEDALE 9;SSMP03;PERSONALE INFERMIERISTICO;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,,
2021;010;PIEMONTE             ;213;AL;S09; Servizio per le dipendenze di VIA DELL'OSPEDALE 9;SSMP05;EDUCATORE PROFESSIONALE;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;010;PIEMONTE             ;213;AL;S10; Servizio per le dipendenze di VIA XXV APRILE 22;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;213;AL;S11; Servizio per le dipendenze di VIA ALESSANDRIA 1;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;2;0;2;0;0;0;4;0;4;0;0;0;4,,
2021;010;PIEMONTE             ;213;AL;S11; Servizio per le dipendenze di VIA ALESSANDRIA 1;SSMP05;EDUCATORE PROFESSIONALE;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S01; Servizio per le dipendenze di VIA PASSALACQUA 11;0SMP01;ALTRO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S01; Servizio per le dipendenze di VIA PASSALACQUA 11;ASMP01;PERSONALE AMMINISTRATIVO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S01; Servizio per le dipendenze di VIA PASSALACQUA 11;SMS046;DI CUI PSICHIATRI;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S01; Servizio per le dipendenze di VIA PASSALACQUA 11;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;1;1;0;3,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S01; Servizio per le dipendenze di VIA PASSALACQUA 11;SSMP02;PSICOLOGO;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S01; Servizio per le dipendenze di VIA PASSALACQUA 11;SSMP03;PERSONALE INFERMIERISTICO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S01; Servizio per le dipendenze di VIA PASSALACQUA 11;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S01; Servizio per le dipendenze di VIA PASSALACQUA 11;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S02; Servizio per le dipendenze di VIA PETITTI 24;ASMP01;PERSONALE AMMINISTRATIVO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S02; Servizio per le dipendenze di VIA PETITTI 24;SMS046;DI CUI PSICHIATRI;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S02; Servizio per le dipendenze di VIA PETITTI 24;SSMP01;MEDICO;7;3;4;0;0;0;0;0;0;7;3;4;0;0;0;7,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S02; Servizio per le dipendenze di VIA PETITTI 24;SSMP02;PSICOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;2;1;1;3,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S02; Servizio per le dipendenze di VIA PETITTI 24;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S02; Servizio per le dipendenze di VIA PETITTI 24;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;010;PIEMONTE             ;301;ASL CITTA' DI TORINO;S02; Servizio per le dipendenze di VIA PETITTI 24;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
